date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2019-01-24 22:00:00,29,18,0.0,11.0,6,73,09:56 PM,09:51 AM,07:15 AM,06:27 PM,7,21,21,21,17,0,40,0.0,1015,21,10,346,9,mumbai
2019-01-25 09:00:00,28,18,0.0,11.0,6,66,10:56 PM,10:37 AM,07:15 AM,06:27 PM,5,24,24,23,19,0,23,0.0,1016,23,10,4,11,mumbai
2019-01-25 20:00:00,28,18,0.0,11.0,6,66,10:56 PM,10:37 AM,07:15 AM,06:27 PM,5,21,21,21,30,0,35,0.0,1016,21,10,274,17,mumbai
2019-01-26 07:00:00,29,18,0.0,11.0,6,59,11:53 PM,11:20 AM,07:14 AM,06:28 PM,7,19,19,19,17,0,39,0.0,1018,19,10,14,8,mumbai
2019-01-26 18:00:00,29,18,0.0,11.0,6,59,11:53 PM,11:20 AM,07:14 AM,06:28 PM,9,25,25,25,20,4,39,0.0,1016,25,10,343,14,mumbai
2019-01-27 05:00:00,30,19,0.0,11.0,6,51,No moonrise,12:01 PM,07:14 AM,06:29 PM,10,19,19,19,15,3,53,0.0,1018,19,10,27,8,mumbai
2019-01-27 16:00:00,30,19,0.0,11.0,6,51,No moonrise,12:01 PM,07:14 AM,06:29 PM,8,27,27,28,20,4,32,0.0,1015,28,10,14,12,mumbai
2019-01-28 03:00:00,30,19,0.0,11.0,6,44,12:48 AM,12:43 PM,07:14 AM,06:29 PM,7,19,19,19,14,3,44,0.0,1018,19,10,34,9,mumbai
2019-01-28 14:00:00,30,19,0.0,11.0,6,44,12:48 AM,12:43 PM,07:14 AM,06:29 PM,9,28,28,29,14,3,29,0.0,1016,29,10,30,8,mumbai
2019-01-29 01:00:00,31,19,0.0,11.0,6,37,01:43 AM,01:25 PM,07:14 AM,06:30 PM,3,20,20,20,17,1,31,0.0,1017,20,10,53,8,mumbai
2019-01-29 12:00:00,31,19,0.0,11.0,6,37,01:43 AM,01:25 PM,07:14 AM,06:30 PM,10,30,30,31,19,0,27,0.0,1016,31,10,71,9,mumbai
2019-01-29 23:00:00,31,19,0.0,11.0,6,37,01:43 AM,01:25 PM,07:14 AM,06:30 PM,7,24,24,23,14,0,30,0.0,1017,23,10,101,6,mumbai
2019-01-30 10:00:00,33,19,0.0,11.0,7,30,02:37 AM,02:09 PM,07:14 AM,06:30 PM,7,26,26,27,14,0,23,0.0,1017,27,10,98,6,mumbai
2019-01-30 21:00:00,33,19,0.0,11.0,7,30,02:37 AM,02:09 PM,07:14 AM,06:30 PM,11,25,25,25,12,0,32,0.0,1016,25,10,232,7,mumbai
2019-01-31 08:00:00,32,20,0.0,11.0,7,26,03:30 AM,02:55 PM,07:13 AM,06:31 PM,10,21,24,21,5,4,30,0.0,1016,21,10,30,4,mumbai
2019-01-31 19:00:00,32,20,0.0,11.0,7,26,03:30 AM,02:55 PM,07:13 AM,06:31 PM,10,26,26,27,17,10,34,0.0,1014,27,10,276,9,mumbai
2019-02-01 06:00:00,32,20,0.0,11.0,7,8,04:22 AM,03:42 PM,07:13 AM,06:31 PM,11,20,20,20,5,4,39,0.0,1015,20,10,20,4,mumbai
2019-02-01 17:00:00,32,20,0.0,11.0,7,8,04:22 AM,03:42 PM,07:13 AM,06:31 PM,9,29,29,30,12,3,27,0.0,1013,30,10,301,10,mumbai
2019-02-02 04:00:00,33,20,0.0,11.0,7,1,05:13 AM,04:31 PM,07:13 AM,06:32 PM,9,21,21,21,13,4,35,0.0,1013,21,10,321,5,mumbai
2019-02-02 15:00:00,33,20,0.0,11.0,7,1,05:13 AM,04:31 PM,07:13 AM,06:32 PM,9,31,31,33,20,4,24,0.0,1012,33,10,283,11,mumbai
2019-02-03 02:00:00,33,21,0.0,11.0,7,0,06:01 AM,05:22 PM,07:13 AM,06:33 PM,13,21,24,21,6,10,47,0.0,1014,21,10,97,4,mumbai
2019-02-03 13:00:00,33,21,0.0,11.0,7,0,06:01 AM,05:22 PM,07:13 AM,06:33 PM,14,33,33,33,7,5,31,0.0,1013,33,10,174,6,mumbai
2019-02-04 00:00:00,34,22,0.0,11.0,7,0,06:46 AM,06:12 PM,07:12 AM,06:33 PM,16,26,26,24,5,6,51,0.0,1015,24,10,30,3,mumbai
2019-02-04 11:00:00,34,22,0.0,11.0,7,0,06:46 AM,06:12 PM,07:12 AM,06:33 PM,13,33,33,33,20,5,29,0.0,1016,33,10,141,12,mumbai
2019-02-04 22:00:00,34,22,0.0,11.0,7,0,06:46 AM,06:12 PM,07:12 AM,06:33 PM,17,25,25,24,4,4,56,0.0,1017,24,10,144,3,mumbai
2019-02-05 09:00:00,34,23,0.0,11.0,7,0,07:29 AM,07:02 PM,07:12 AM,06:34 PM,17,30,30,29,3,3,36,0.0,1018,29,10,35,2,mumbai
2019-02-05 20:00:00,34,23,0.0,11.0,7,0,07:29 AM,07:02 PM,07:12 AM,06:34 PM,17,27,27,26,10,2,58,0.0,1015,26,10,241,8,mumbai
2019-02-06 07:00:00,31,22,0.0,11.0,7,7,08:09 AM,07:51 PM,07:11 AM,06:34 PM,17,25,25,23,4,11,53,0.0,1014,23,10,334,3,mumbai
2019-02-06 18:00:00,31,22,0.0,11.0,7,7,08:09 AM,07:51 PM,07:11 AM,06:34 PM,12,26,26,26,21,0,42,0.0,1013,26,10,287,13,mumbai
2019-02-07 05:00:00,27,19,0.0,11.0,6,14,08:47 AM,08:40 PM,07:11 AM,06:35 PM,15,21,21,21,3,1,60,0.0,1015,21,10,90,3,mumbai
2019-02-07 16:00:00,27,19,0.0,11.0,6,14,08:47 AM,08:40 PM,07:11 AM,06:35 PM,13,26,26,25,28,3,58,0.0,1015,25,10,297,19,mumbai
2019-02-08 03:00:00,26,17,0.0,11.0,6,22,09:24 AM,09:29 PM,07:11 AM,06:35 PM,13,18,18,18,9,0,67,0.0,1017,18,10,28,4,mumbai
2019-02-08 14:00:00,26,17,0.0,11.0,6,22,09:24 AM,09:29 PM,07:11 AM,06:35 PM,8,25,25,24,24,0,37,0.0,1016,24,10,305,12,mumbai
2019-02-09 01:00:00,31,15,0.0,11.0,6,29,09:59 AM,10:17 PM,07:10 AM,06:36 PM,4,16,16,16,12,0,36,0.0,1017,16,10,191,5,mumbai
2019-02-09 12:00:00,31,15,0.0,11.0,6,29,09:59 AM,10:17 PM,07:10 AM,06:36 PM,4,27,27,29,18,0,19,0.0,1015,29,10,127,11,mumbai
2019-02-09 23:00:00,31,15,0.0,11.0,6,29,09:59 AM,10:17 PM,07:10 AM,06:36 PM,-1,21,21,21,15,0,19,0.0,1016,21,10,288,8,mumbai
2019-02-10 10:00:00,33,17,0.0,11.0,6,37,10:35 AM,11:07 PM,07:10 AM,06:36 PM,6,27,27,29,13,0,20,0.0,1016,29,10,96,6,mumbai
2019-02-10 21:00:00,33,17,0.0,11.0,6,37,10:35 AM,11:07 PM,07:10 AM,06:36 PM,10,25,25,24,11,0,33,0.0,1016,24,10,337,5,mumbai
2019-02-11 08:00:00,35,20,0.0,11.0,7,44,11:12 AM,11:58 PM,07:09 AM,06:37 PM,10,25,25,24,10,0,26,0.0,1017,24,10,44,5,mumbai
2019-02-11 19:00:00,35,20,0.0,11.0,7,44,11:12 AM,11:58 PM,07:09 AM,06:37 PM,13,28,28,28,10,0,41,0.0,1015,28,10,288,9,mumbai
2019-02-12 06:00:00,36,22,0.0,11.0,7,52,11:52 AM,No moonset,07:09 AM,06:37 PM,12,25,25,23,6,6,37,0.0,1017,23,10,46,4,mumbai
2019-02-12 17:00:00,36,22,0.0,11.0,7,52,11:52 AM,No moonset,07:09 AM,06:37 PM,13,31,31,32,13,8,35,0.0,1015,32,10,298,11,mumbai
2019-02-13 04:00:00,34,24,0.0,11.0,7,60,12:35 PM,12:51 AM,07:08 AM,06:38 PM,12,25,25,24,9,35,36,0.0,1017,24,10,190,5,mumbai
2019-02-13 15:00:00,34,24,0.0,11.0,7,60,12:35 PM,12:51 AM,07:08 AM,06:38 PM,13,32,32,32,21,5,34,0.0,1015,32,10,291,12,mumbai
2019-02-14 02:00:00,33,22,0.0,11.0,7,67,01:23 PM,01:48 AM,07:08 AM,06:38 PM,15,25,25,22,10,5,55,0.0,1015,22,10,330,7,mumbai
2019-02-14 13:00:00,33,22,0.0,11.0,7,67,01:23 PM,01:48 AM,07:08 AM,06:38 PM,13,32,32,32,17,4,32,0.0,1013,32,10,324,10,mumbai
2019-02-15 00:00:00,31,21,0.0,11.0,7,75,02:15 PM,02:46 AM,07:07 AM,06:39 PM,13,25,25,23,10,5,49,0.0,1014,23,10,323,4,mumbai
2019-02-15 11:00:00,31,21,0.0,11.0,7,75,02:15 PM,02:46 AM,07:07 AM,06:39 PM,12,29,29,30,9,0,32,0.0,1015,30,10,328,8,mumbai
2019-02-15 22:00:00,31,21,0.0,11.0,7,75,02:15 PM,02:46 AM,07:07 AM,06:39 PM,13,25,25,23,11,0,48,0.0,1016,23,10,329,6,mumbai
2019-02-16 09:00:00,32,20,0.0,11.0,7,82,03:15 PM,03:48 AM,07:07 AM,06:39 PM,12,27,27,26,6,0,30,0.0,1017,26,10,8,5,mumbai
2019-02-16 20:00:00,32,20,0.0,11.0,7,82,03:15 PM,03:48 AM,07:07 AM,06:39 PM,13,26,26,25,18,0,46,0.0,1015,25,10,329,10,mumbai
2019-02-17 07:00:00,31,21,0.0,11.0,7,90,04:18 PM,04:49 AM,07:06 AM,06:39 PM,11,25,25,22,6,0,34,0.0,1016,22,10,188,2,mumbai
2019-02-17 18:00:00,31,21,0.0,11.0,7,90,04:18 PM,04:49 AM,07:06 AM,06:39 PM,12,27,27,27,20,0,41,0.0,1013,27,10,295,12,mumbai
2019-02-18 05:00:00,33,20,0.0,11.0,7,97,05:24 PM,05:49 AM,07:06 AM,06:40 PM,10,22,24,22,8,0,31,0.0,1013,22,10,162,3,mumbai
2019-02-18 16:00:00,33,20,0.0,11.0,7,97,05:24 PM,05:49 AM,07:06 AM,06:40 PM,11,29,29,30,21,0,33,0.0,1010,30,10,303,11,mumbai
2019-02-19 03:00:00,34,21,0.0,11.0,7,100,06:30 PM,06:45 AM,07:05 AM,06:40 PM,12,21,21,21,5,0,40,0.0,1011,21,10,340,4,mumbai
2019-02-19 14:00:00,34,21,0.0,11.0,7,100,06:30 PM,06:45 AM,07:05 AM,06:40 PM,12,32,32,33,16,0,28,0.0,1011,33,10,308,10,mumbai
2019-02-20 01:00:00,36,23,0.0,11.0,7,88,07:36 PM,07:37 AM,07:04 AM,06:41 PM,15,26,26,24,3,0,45,0.0,1013,24,10,309,3,mumbai
2019-02-20 12:00:00,36,23,0.0,11.0,7,88,07:36 PM,07:37 AM,07:04 AM,06:41 PM,12,35,35,36,9,0,24,0.0,1013,36,10,254,8,mumbai
2019-02-20 23:00:00,36,23,0.0,11.0,7,88,07:36 PM,07:37 AM,07:04 AM,06:41 PM,20,26,26,24,5,2,67,0.0,1016,24,10,295,5,mumbai
2019-02-21 10:00:00,33,22,0.0,11.0,7,80,08:38 PM,08:25 AM,07:04 AM,06:41 PM,16,31,31,31,8,10,36,0.0,1017,31,10,308,3,mumbai
2019-02-21 21:00:00,33,22,0.0,11.0,7,80,08:38 PM,08:25 AM,07:04 AM,06:41 PM,19,27,27,26,12,3,65,0.0,1017,26,10,323,7,mumbai
2019-02-22 08:00:00,34,22,0.0,11.0,7,73,09:39 PM,09:11 AM,07:03 AM,06:41 PM,17,28,28,27,11,9,42,0.0,1016,27,10,342,5,mumbai
2019-02-22 19:00:00,34,22,0.0,11.0,7,73,09:39 PM,09:11 AM,07:03 AM,06:41 PM,16,29,29,29,19,1,47,0.0,1014,29,10,335,12,mumbai
2019-02-23 06:00:00,38,24,0.0,11.0,7,65,10:37 PM,09:55 AM,07:02 AM,06:42 PM,16,26,26,24,12,0,43,0.0,1014,24,10,6,6,mumbai
2019-02-23 17:00:00,38,24,0.0,11.0,7,65,10:37 PM,09:55 AM,07:02 AM,06:42 PM,13,32,32,32,20,22,34,0.0,1012,32,10,315,13,mumbai
2019-02-24 04:00:00,36,23,0.0,11.0,7,57,11:34 PM,10:38 AM,07:02 AM,06:42 PM,13,25,25,23,14,17,40,0.0,1012,23,10,343,6,mumbai
2019-02-24 15:00:00,36,23,0.0,11.0,7,57,11:34 PM,10:38 AM,07:02 AM,06:42 PM,8,31,31,33,31,3,20,0.0,1010,33,10,318,17,mumbai
2019-02-25 02:00:00,34,22,0.0,11.0,7,50,No moonrise,11:21 AM,07:01 AM,06:43 PM,9,24,24,23,12,0,26,0.0,1011,23,10,338,6,mumbai
2019-02-25 13:00:00,34,22,0.0,11.0,7,50,No moonrise,11:21 AM,07:01 AM,06:43 PM,8,31,31,33,19,0,22,0.0,1010,33,10,336,12,mumbai
2019-02-26 00:00:00,33,22,0.0,11.4,7,42,12:30 AM,12:06 PM,07:00 AM,06:43 PM,13,25,25,23,16,2,41,0.0,1011,23,10,334,8,mumbai
2019-02-26 11:00:00,33,22,0.0,11.4,7,42,12:30 AM,12:06 PM,07:00 AM,06:43 PM,10,30,30,31,19,0,24,0.0,1011,31,10,258,12,mumbai
2019-02-26 22:00:00,33,22,0.0,11.4,7,42,12:30 AM,12:06 PM,07:00 AM,06:43 PM,16,25,25,23,12,3,54,0.0,1011,23,10,292,6,mumbai
2019-02-27 09:00:00,30,21,0.0,11.4,7,35,01:25 AM,12:51 PM,07:00 AM,06:43 PM,15,27,27,27,10,2,42,0.0,1012,27,10,136,4,mumbai
2019-02-27 20:00:00,30,21,0.0,11.4,7,35,01:25 AM,12:51 PM,07:00 AM,06:43 PM,19,27,27,26,9,0,65,0.0,1012,26,10,305,8,mumbai
2019-02-28 07:00:00,32,21,0.0,11.9,7,27,02:18 AM,01:39 PM,06:59 AM,06:44 PM,16,22,25,22,12,0,51,0.0,1014,22,10,27,5,mumbai
2019-02-28 18:00:00,32,21,0.0,11.9,7,27,02:18 AM,01:39 PM,06:59 AM,06:44 PM,9,27,27,27,15,0,38,0.0,1011,27,10,317,12,mumbai
2019-03-01 05:00:00,34,22,0.0,11.9,7,26,03:09 AM,02:28 PM,06:58 AM,06:44 PM,9,24,24,22,3,2,34,0.0,1012,22,10,45,3,mumbai
2019-03-01 16:00:00,34,22,0.0,11.9,7,26,03:09 AM,02:28 PM,06:58 AM,06:44 PM,11,30,30,31,18,0,32,0.0,1009,31,10,300,10,mumbai
2019-03-02 03:00:00,34,23,0.0,11.9,7,19,03:58 AM,03:18 PM,06:58 AM,06:44 PM,15,25,25,23,3,0,44,0.0,1010,23,10,130,1,mumbai
2019-03-02 14:00:00,34,23,0.0,11.9,7,19,03:58 AM,03:18 PM,06:58 AM,06:44 PM,14,32,32,33,23,0,31,0.0,1010,33,10,245,13,mumbai
2019-03-03 01:00:00,31,22,0.0,11.9,7,12,04:44 AM,04:08 PM,06:57 AM,06:45 PM,21,26,26,24,6,1,74,0.0,1012,24,10,245,5,mumbai
2019-03-03 12:00:00,31,22,0.0,11.9,7,12,04:44 AM,04:08 PM,06:57 AM,06:45 PM,18,32,32,31,15,0,45,0.0,1011,31,10,292,9,mumbai
2019-03-03 23:00:00,31,22,0.0,11.9,7,12,04:44 AM,04:08 PM,06:57 AM,06:45 PM,21,26,26,24,6,15,82,0.0,1011,24,10,306,5,mumbai
2019-03-04 10:00:00,30,21,0.0,11.9,7,4,05:28 AM,04:58 PM,06:56 AM,06:45 PM,19,29,29,28,12,18,58,0.0,1011,28,10,308,6,mumbai
2019-03-04 21:00:00,30,21,0.0,11.9,7,4,05:28 AM,04:58 PM,06:56 AM,06:45 PM,22,28,28,25,8,0,81,0.0,1011,25,10,291,6,mumbai
2019-03-05 08:00:00,30,22,0.0,11.9,7,0,06:08 AM,05:48 PM,06:55 AM,06:45 PM,19,27,27,25,7,13,60,0.0,1012,25,10,169,2,mumbai
2019-03-05 19:00:00,30,22,0.0,11.9,7,0,06:08 AM,05:48 PM,06:55 AM,06:45 PM,20,29,29,27,18,0,67,0.0,1012,27,10,289,11,mumbai
2019-03-06 06:00:00,31,22,0.0,11.9,7,0,06:47 AM,06:37 PM,06:55 AM,06:46 PM,18,25,25,22,6,0,65,0.0,1014,22,10,15,5,mumbai
2019-03-06 17:00:00,31,22,0.0,11.9,7,0,06:47 AM,06:37 PM,06:55 AM,06:46 PM,15,28,28,28,23,0,53,0.0,1011,28,10,296,14,mumbai
2019-03-07 04:00:00,33,21,0.0,11.9,7,3,07:24 AM,07:26 PM,06:54 AM,06:46 PM,17,21,24,21,6,0,65,0.0,1012,21,10,340,6,mumbai
2019-03-07 15:00:00,33,21,0.0,11.9,7,3,07:24 AM,07:26 PM,06:54 AM,06:46 PM,11,31,31,32,13,0,37,0.0,1010,32,10,306,11,mumbai
2019-03-08 02:00:00,35,21,0.0,11.9,7,10,08:00 AM,08:14 PM,06:53 AM,06:46 PM,16,22,24,22,7,5,55,0.0,1012,22,10,335,6,mumbai
2019-03-08 13:00:00,35,21,0.0,11.9,7,10,08:00 AM,08:14 PM,06:53 AM,06:46 PM,12,33,33,34,16,11,27,0.0,1012,34,10,326,10,mumbai
2019-03-09 00:00:00,35,22,0.0,12.0,7,17,08:36 AM,09:04 PM,06:52 AM,06:47 PM,14,25,25,23,8,6,46,0.0,1013,23,10,330,5,mumbai
2019-03-09 11:00:00,35,22,0.0,12.0,7,17,08:36 AM,09:04 PM,06:52 AM,06:47 PM,13,34,34,34,13,3,28,0.0,1013,34,10,265,7,mumbai
2019-03-09 22:00:00,35,22,0.0,12.0,7,17,08:36 AM,09:04 PM,06:52 AM,06:47 PM,13,27,27,27,9,2,40,0.0,1014,27,10,339,7,mumbai
2019-03-10 09:00:00,35,23,0.0,12.0,7,24,09:13 AM,09:55 PM,06:51 AM,06:47 PM,13,31,31,32,9,0,26,0.0,1014,32,10,115,4,mumbai
2019-03-10 20:00:00,35,23,0.0,12.0,7,24,09:13 AM,09:55 PM,06:51 AM,06:47 PM,15,28,28,27,15,0,40,0.0,1014,27,10,281,9,mumbai
2019-03-11 07:00:00,33,23,0.0,12.0,7,32,09:51 AM,10:46 PM,06:51 AM,06:47 PM,18,26,26,24,6,1,50,0.0,1016,24,10,198,5,mumbai
2019-03-11 18:00:00,33,23,0.0,12.0,7,32,09:51 AM,10:46 PM,06:51 AM,06:47 PM,17,29,29,28,21,0,52,0.0,1015,28,10,307,12,mumbai
